species_folder,images
00466_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Eristalis_arbustorum,60
00467_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Eristalis_dimidiata,60
00468_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Eristalis_flavipes,60
00469_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Eristalis_pertinax,60
00470_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Eristalis_stipator,60
00471_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Eristalis_tenax,60
00472_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Eristalis_transversa,60
00473_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Eupeodes_corollae,60
00474_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Eupeodes_volucris,60
00475_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Helophilus_fasciatus,60
00476_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Helophilus_pendulus,60
00477_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Helophilus_trivittatus,60
00478_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Melangyna_novaezelandiae,60
00479_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Merodon_equestris,60
00480_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Milesia_virginiensis,60
00481_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Myathropa_florea,60
00482_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Ocyptamus_fuscipennis,60
00483_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Palpada_vinetorum,60
00484_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Paragus_haemorrhous,60
00485_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Scaeva_affinis,60
00486_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Scaeva_pyrastri,60
00487_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Sphaerophoria_scripta,60
00488_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Spilomyia_longicornis,60
00489_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Syritta_pipiens,60
00490_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Toxomerus_geminatus,60
00491_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Toxomerus_marginatus,60
00492_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Toxomerus_occidentalis,60
00493_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Toxomerus_politus,60
00494_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Volucella_bombylans,60
00495_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Volucella_inanis,60
00496_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Volucella_pellucens,60
00497_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Volucella_zonaria,60
00498_Animalia_Arthropoda_Insecta_Diptera_Tabanidae_Tabanus_atratus,60
00499_Animalia_Arthropoda_Insecta_Diptera_Tachinidae_Hystricia_abrupta,60
00500_Animalia_Arthropoda_Insecta_Diptera_Tachinidae_Tachina_fera,60
00501_Animalia_Arthropoda_Insecta_Diptera_Tachinidae_Trichopoda_pennipes,60
00502_Animalia_Arthropoda_Insecta_Diptera_Tachinidae_Trigonospila_brevifacies,60
00503_Animalia_Arthropoda_Insecta_Diptera_Tephritidae_Eurosta_solidaginis,60
00504_Animalia_Arthropoda_Insecta_Diptera_Tipulidae_Tipula_abdominalis,60
00505_Animalia_Arthropoda_Insecta_Diptera_Ulidiidae_Delphinia_picta,60
00506_Animalia_Arthropoda_Insecta_Ephemeroptera_Ephemeridae_Hexagenia_limbata,60
00507_Animalia_Arthropoda_Insecta_Hemiptera_Acanaloniidae_Acanalonia_bivittata,60
00508_Animalia_Arthropoda_Insecta_Hemiptera_Acanaloniidae_Acanalonia_conica,60
00509_Animalia_Arthropoda_Insecta_Hemiptera_Acanthosomatidae_Acanthosoma_haemorrhoidale,60
00510_Animalia_Arthropoda_Insecta_Hemiptera_Acanthosomatidae_Elasmostethus_cruciatus,60
00511_Animalia_Arthropoda_Insecta_Hemiptera_Acanthosomatidae_Elasmostethus_interstinctus,60
00512_Animalia_Arthropoda_Insecta_Hemiptera_Acanthosomatidae_Elasmucha_grisea,60
00513_Animalia_Arthropoda_Insecta_Hemiptera_Adelgidae_Adelges_tsugae,60
00514_Animalia_Arthropoda_Insecta_Hemiptera_Alydidae_Hyalymenus_tarsatus,60
00515_Animalia_Arthropoda_Insecta_Hemiptera_Alydidae_Riptortus_pedestris,60
00516_Animalia_Arthropoda_Insecta_Hemiptera_Aphalaridae_Glycaspis_brimblecombei,60
00517_Animalia_Arthropoda_Insecta_Hemiptera_Aphalaridae_Pachypsylla_celtidismamma,60
00518_Animalia_Arthropoda_Insecta_Hemiptera_Aphalaridae_Pachypsylla_venusta,60
00519_Animalia_Arthropoda_Insecta_Hemiptera_Aphididae_Aphis_nerii,60
00520_Animalia_Arthropoda_Insecta_Hemiptera_Aphididae_Hormaphis_hamamelidis,60
00521_Animalia_Arthropoda_Insecta_Hemiptera_Aphididae_Melaphis_rhois,60
00522_Animalia_Arthropoda_Insecta_Hemiptera_Aphididae_Tuberolachnus_salignus,60
00523_Animalia_Arthropoda_Insecta_Hemiptera_Aphrophoridae_Philaenus_spumarius,60
00524_Animalia_Arthropoda_Insecta_Hemiptera_Belostomatidae_Lethocerus_americanus,60
00525_Animalia_Arthropoda_Insecta_Hemiptera_Cercopidae_Cercopis_vulnerata,60
00526_Animalia_Arthropoda_Insecta_Hemiptera_Cercopidae_Prosapia_bicincta,60
00527_Animalia_Arthropoda_Insecta_Hemiptera_Cicadellidae_Cicadella_viridis,60
00528_Animalia_Arthropoda_Insecta_Hemiptera_Cicadellidae_Colladonus_clitellarius,60
00529_Animalia_Arthropoda_Insecta_Hemiptera_Cicadellidae_Cuerna_costalis,60
00530_Animalia_Arthropoda_Insecta_Hemiptera_Cicadellidae_Excultanus_excultus,60
00531_Animalia_Arthropoda_Insecta_Hemiptera_Cicadellidae_Graphocephala_atropunctata,60
00532_Animalia_Arthropoda_Insecta_Hemiptera_Cicadellidae_Graphocephala_coccinea,60
00533_Animalia_Arthropoda_Insecta_Hemiptera_Cicadellidae_Graphocephala_fennahi,60
00534_Animalia_Arthropoda_Insecta_Hemiptera_Cicadellidae_Graphocephala_versuta,60
00535_Animalia_Arthropoda_Insecta_Hemiptera_Cicadellidae_Homalodisca_vitripennis,60
00536_Animalia_Arthropoda_Insecta_Hemiptera_Cicadellidae_Jikradia_olitoria,60
00537_Animalia_Arthropoda_Insecta_Hemiptera_Cicadellidae_Oncometopia_orbona,60
00538_Animalia_Arthropoda_Insecta_Hemiptera_Cicadellidae_Orientus_ishidae,60
00539_Animalia_Arthropoda_Insecta_Hemiptera_Cicadellidae_Paraulacizes_irrorata,60
00540_Animalia_Arthropoda_Insecta_Hemiptera_Cicadellidae_Tylozygus_bifidus,60
00541_Animalia_Arthropoda_Insecta_Hemiptera_Cicadidae_Amphipsalta_zelandica,60
00542_Animalia_Arthropoda_Insecta_Hemiptera_Cicadidae_Cicada_orni,60
00543_Animalia_Arthropoda_Insecta_Hemiptera_Cicadidae_Cyclochila_australasiae,60
00544_Animalia_Arthropoda_Insecta_Hemiptera_Cicadidae_Graptopsaltria_nigrofuscata,60
00545_Animalia_Arthropoda_Insecta_Hemiptera_Cicadidae_Magicicada_septendecim,60
00546_Animalia_Arthropoda_Insecta_Hemiptera_Cicadidae_Megatibicen_auletes,60
00547_Animalia_Arthropoda_Insecta_Hemiptera_Cicadidae_Megatibicen_dealbatus,60
00548_Animalia_Arthropoda_Insecta_Hemiptera_Cicadidae_Megatibicen_resh,60
00549_Animalia_Arthropoda_Insecta_Hemiptera_Cicadidae_Neotibicen_canicularis,60
00550_Animalia_Arthropoda_Insecta_Hemiptera_Cicadidae_Neotibicen_lyricen,60
00551_Animalia_Arthropoda_Insecta_Hemiptera_Cicadidae_Neotibicen_pruinosus,60
00552_Animalia_Arthropoda_Insecta_Hemiptera_Cicadidae_Neotibicen_superbus,60
00553_Animalia_Arthropoda_Insecta_Hemiptera_Cicadidae_Neotibicen_tibicen,60
00554_Animalia_Arthropoda_Insecta_Hemiptera_Cicadidae_Pacarina_puella,60
00555_Animalia_Arthropoda_Insecta_Hemiptera_Cicadidae_Psaltoda_plaga,60
00556_Animalia_Arthropoda_Insecta_Hemiptera_Coreidae_Acanthocephala_alata,60
00557_Animalia_Arthropoda_Insecta_Hemiptera_Coreidae_Acanthocephala_declivis,60
00558_Animalia_Arthropoda_Insecta_Hemiptera_Coreidae_Acanthocephala_femorata,60
00559_Animalia_Arthropoda_Insecta_Hemiptera_Coreidae_Acanthocephala_terminalis,60
00560_Animalia_Arthropoda_Insecta_Hemiptera_Coreidae_Anasa_tristis,60
00561_Animalia_Arthropoda_Insecta_Hemiptera_Coreidae_Chelinidea_vittiger,60
00562_Animalia_Arthropoda_Insecta_Hemiptera_Coreidae_Coreus_marginatus,60
00563_Animalia_Arthropoda_Insecta_Hemiptera_Coreidae_Euthochtha_galeator,60
00564_Animalia_Arthropoda_Insecta_Hemiptera_Coreidae_Gonocerus_acuteangulatus,60
00565_Animalia_Arthropoda_Insecta_Hemiptera_Coreidae_Hypselonotus_interruptus,60
00566_Animalia_Arthropoda_Insecta_Hemiptera_Coreidae_Hypselonotus_punctiventris,60
00567_Animalia_Arthropoda_Insecta_Hemiptera_Coreidae_Leptoglossus_clypealis,60
00568_Animalia_Arthropoda_Insecta_Hemiptera_Coreidae_Leptoglossus_occidentalis,60
00569_Animalia_Arthropoda_Insecta_Hemiptera_Coreidae_Leptoglossus_oppositus,60
00570_Animalia_Arthropoda_Insecta_Hemiptera_Coreidae_Leptoglossus_phyllopus,60
00571_Animalia_Arthropoda_Insecta_Hemiptera_Coreidae_Leptoglossus_zonatus,60
00572_Animalia_Arthropoda_Insecta_Hemiptera_Coreidae_Thasus_gigas,60
00573_Animalia_Arthropoda_Insecta_Hemiptera_Coreidae_Thasus_neocalifornicus,60
00574_Animalia_Arthropoda_Insecta_Hemiptera_Cydnidae_Sehirus_cinctus,60
00575_Animalia_Arthropoda_Insecta_Hemiptera_Flatidae_Flatormenis_proxima,60
00576_Animalia_Arthropoda_Insecta_Hemiptera_Flatidae_Metcalfa_pruinosa,60
00577_Animalia_Arthropoda_Insecta_Hemiptera_Flatidae_Ormenoides_venusta,60
00578_Animalia_Arthropoda_Insecta_Hemiptera_Flatidae_Siphanta_acuta,60
00579_Animalia_Arthropoda_Insecta_Hemiptera_Fulgoridae_Lycorma_delicatula,60
00580_Animalia_Arthropoda_Insecta_Hemiptera_Fulgoridae_Pyrops_candelaria,60
00581_Animalia_Arthropoda_Insecta_Hemiptera_Gelastocoridae_Gelastocoris_oculatus,60
00582_Animalia_Arthropoda_Insecta_Hemiptera_Gerridae_Aquarius_remigis,60
00583_Animalia_Arthropoda_Insecta_Hemiptera_Largidae_Largus_californicus,60
00584_Animalia_Arthropoda_Insecta_Hemiptera_Largidae_Largus_succinctus,60
00585_Animalia_Arthropoda_Insecta_Hemiptera_Largidae_Stenomacra_marginella,60
00586_Animalia_Arthropoda_Insecta_Hemiptera_Lygaeidae_Kleidocerys_resedae,60
00587_Animalia_Arthropoda_Insecta_Hemiptera_Lygaeidae_Lygaeus_equestris,60
00588_Animalia_Arthropoda_Insecta_Hemiptera_Lygaeidae_Lygaeus_kalmii,60
00589_Animalia_Arthropoda_Insecta_Hemiptera_Lygaeidae_Lygaeus_turcicus,60
00590_Animalia_Arthropoda_Insecta_Hemiptera_Lygaeidae_Melacoryphus_lateralis,60
00591_Animalia_Arthropoda_Insecta_Hemiptera_Lygaeidae_Neacoryphus_bicrucis,60
00592_Animalia_Arthropoda_Insecta_Hemiptera_Lygaeidae_Oncopeltus_fasciatus,60
00593_Animalia_Arthropoda_Insecta_Hemiptera_Lygaeidae_Spilostethus_pandurus,60
00594_Animalia_Arthropoda_Insecta_Hemiptera_Lygaeidae_Spilostethus_saxatilis,60
00595_Animalia_Arthropoda_Insecta_Hemiptera_Membracidae_Entylia_carinata,60
00596_Animalia_Arthropoda_Insecta_Hemiptera_Membracidae_Membracis_mexicana,60
00597_Animalia_Arthropoda_Insecta_Hemiptera_Miridae_Adelphocoris_lineolatus,60
00598_Animalia_Arthropoda_Insecta_Hemiptera_Miridae_Closterotomus_norwegicus,60
00599_Animalia_Arthropoda_Insecta_Hemiptera_Miridae_Deraeocoris_ruber,60
00600_Animalia_Arthropoda_Insecta_Hemiptera_Miridae_Leptopterna_dolabrata,60
00601_Animalia_Arthropoda_Insecta_Hemiptera_Miridae_Lygus_lineolaris,60
00602_Animalia_Arthropoda_Insecta_Hemiptera_Miridae_Poecilocapsus_lineatus,60
00603_Animalia_Arthropoda_Insecta_Hemiptera_Miridae_Stenotus_binotatus,60
00604_Animalia_Arthropoda_Insecta_Hemiptera_Nepidae_Nepa_cinerea,60
00605_Animalia_Arthropoda_Insecta_Hemiptera_Oxycarenidae_Oxycarenus_lavaterae,60
00606_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Aelia_acuminata,60
00607_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Bagrada_hilaris,60
00608_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Banasa_dimidiata,60
00609_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Banasa_euchlora,60
00610_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Carpocoris_fuscispinus,60
00611_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Carpocoris_mediterraneus,60
00612_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Carpocoris_purpureipennis,60
00613_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Chinavia_hilaris,60
00614_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Chlorochroa_ligata,60
00615_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Chlorochroa_sayi,60
00616_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Cosmopepla_lintneriana,60
00617_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Dolycoris_baccarum,60
00618_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Erthesina_fullo,60
00619_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Eurydema_oleracea,60
00620_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Eurydema_ornata,60
00621_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Euschistus_servus,60
00622_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Euschistus_tristigmus,60
00623_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Euthyrhynchus_floridanus,60
00624_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Graphosoma_italicum,60
00625_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Graphosoma_semipunctatum,60
00626_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Halyomorpha_halys,60
00627_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Menecles_insertus,60
00628_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Mormidea_lugens,60
00629_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Murgantia_histrionica,60
00630_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Nezara_viridula,60
00631_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Oebalus_pugnax,60
00632_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Palomena_prasina,60
00633_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Pentatoma_rufipes,60
00634_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Peribalus_strictus,60
00635_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Picromerus_bidens,60
00636_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Piezodorus_lituratus,60
00637_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Proxys_punctulatus,60
00638_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Rhaphigaster_nebulosa,60
00639_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Stiretrus_anchorago,60
00640_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Thyanta_custator,60
00641_Animalia_Arthropoda_Insecta_Hemiptera_Phylloxeridae_Daktulosphaira_vitifoliae,60
00642_Animalia_Arthropoda_Insecta_Hemiptera_Plataspidae_Megacopta_cribraria,60
00643_Animalia_Arthropoda_Insecta_Hemiptera_Pyrrhocoridae_Dindymus_versicolor,60
00644_Animalia_Arthropoda_Insecta_Hemiptera_Pyrrhocoridae_Dysdercus_cingulatus,60
00645_Animalia_Arthropoda_Insecta_Hemiptera_Pyrrhocoridae_Pyrrhocoris_apterus,60
00646_Animalia_Arthropoda_Insecta_Hemiptera_Pyrrhocoridae_Scantius_aegyptius,60
00647_Animalia_Arthropoda_Insecta_Hemiptera_Reduviidae_Apiomerus_californicus,60
00648_Animalia_Arthropoda_Insecta_Hemiptera_Reduviidae_Apiomerus_spissipes,60
00649_Animalia_Arthropoda_Insecta_Hemiptera_Reduviidae_Arilus_cristatus,60
00650_Animalia_Arthropoda_Insecta_Hemiptera_Reduviidae_Melanolestes_picipes,60
00651_Animalia_Arthropoda_Insecta_Hemiptera_Reduviidae_Phymata_americana,60
00652_Animalia_Arthropoda_Insecta_Hemiptera_Reduviidae_Pselliopus_barberi,60
00653_Animalia_Arthropoda_Insecta_Hemiptera_Reduviidae_Rasahus_hamatus,60
00654_Animalia_Arthropoda_Insecta_Hemiptera_Reduviidae_Reduvius_personatus,60
00655_Animalia_Arthropoda_Insecta_Hemiptera_Reduviidae_Repipta_taurus,60
00656_Animalia_Arthropoda_Insecta_Hemiptera_Reduviidae_Zelus_longipes,60
00657_Animalia_Arthropoda_Insecta_Hemiptera_Reduviidae_Zelus_luridus,60
00658_Animalia_Arthropoda_Insecta_Hemiptera_Reduviidae_Zelus_renardii,60
00659_Animalia_Arthropoda_Insecta_Hemiptera_Reduviidae_Zelus_tetracanthus,60
00660_Animalia_Arthropoda_Insecta_Hemiptera_Rhopalidae_Boisea_rubrolineata,60
00661_Animalia_Arthropoda_Insecta_Hemiptera_Rhopalidae_Boisea_trivittata,60
00662_Animalia_Arthropoda_Insecta_Hemiptera_Rhopalidae_Corizus_hyoscyami,60
00663_Animalia_Arthropoda_Insecta_Hemiptera_Rhopalidae_Jadera_haematoloma,60
00664_Animalia_Arthropoda_Insecta_Hemiptera_Rhyparochromidae_Myodocha_serripes,60
00665_Animalia_Arthropoda_Insecta_Hemiptera_Rhyparochromidae_Rhyparochromus_vulgaris,60
00666_Animalia_Arthropoda_Insecta_Hemiptera_Ricaniidae_Scolypopa_australis,60
00667_Animalia_Arthropoda_Insecta_Hemiptera_Scutelleridae_Cantao_ocellatus,60
00668_Animalia_Arthropoda_Insecta_Hemiptera_Scutelleridae_Poecilocoris_lewisi,60
00669_Animalia_Arthropoda_Insecta_Hemiptera_Scutelleridae_Tectocoris_diophthalmus,60
00670_Animalia_Arthropoda_Insecta_Hemiptera_Tessaratomidae_Tessaratoma_papillosa,60
00671_Animalia_Arthropoda_Insecta_Hymenoptera_Andrenidae_Andrena_cineraria,60
00672_Animalia_Arthropoda_Insecta_Hymenoptera_Andrenidae_Andrena_fulva,60
00673_Animalia_Arthropoda_Insecta_Hymenoptera_Andrenidae_Andrena_wilkella,60
00674_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Anthophora_californica,60
00675_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Anthophora_urbana,60
00676_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Apis_cerana,60
00677_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Apis_dorsata,60
00678_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Apis_florea,60
00679_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Apis_mellifera,60
00680_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Bombus_auricomus,60
00681_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Bombus_bimaculatus,60
00682_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Bombus_borealis,60
00683_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Bombus_californicus,60
00684_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Bombus_citrinus,60
00685_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Bombus_fervidus,60
00686_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Bombus_flavifrons,60
00687_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Bombus_griseocollis,60
00688_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Bombus_huntii,60
00689_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Bombus_hypnorum,60
00690_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Bombus_impatiens,60
00691_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Bombus_lapidarius,60
00692_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Bombus_melanopygus,60
00693_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Bombus_mixtus,60
00694_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Bombus_nevadensis,60
00695_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Bombus_pascuorum,60
00696_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Bombus_pensylvanicus,60
00697_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Bombus_perplexus,60
00698_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Bombus_pratorum,60
00699_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Bombus_rufocinctus,60
00700_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Bombus_sonorus,60
00701_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Bombus_ternarius,60
00702_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Bombus_terrestris,60
00703_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Bombus_terricola,60
00704_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Bombus_vagans,60
00705_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Bombus_vancouverensis,60
00706_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Bombus_vosnesenskii,60
00707_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Melissodes_bimaculatus,60
00708_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Tetragonisca_angustula,60
00709_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Trigona_fulviventris,60
00710_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_californica,60
00711_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_micans,60
00712_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_sonorina,60
00713_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_tabaniformis,60
00714_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_violacea,60
00715_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_virginica,60
00716_Animalia_Arthropoda_Insecta_Hymenoptera_Braconidae_Cotesia_congregata,60
00717_Animalia_Arthropoda_Insecta_Hymenoptera_Chrysididae_Chrysis_angolensis,60
00718_Animalia_Arthropoda_Insecta_Hymenoptera_Cimbicidae_Cimbex_americanus,60
00719_Animalia_Arthropoda_Insecta_Hymenoptera_Colletidae_Colletes_inaequalis,60
00720_Animalia_Arthropoda_Insecta_Hymenoptera_Colletidae_Hylaeus_modestus,60
00721_Animalia_Arthropoda_Insecta_Hymenoptera_Crabronidae_Bembix_americana,60
00722_Animalia_Arthropoda_Insecta_Hymenoptera_Crabronidae_Bicyrtes_quadrifasciatus,60
00723_Animalia_Arthropoda_Insecta_Hymenoptera_Crabronidae_Philanthus_gibbosus,60
00724_Animalia_Arthropoda_Insecta_Hymenoptera_Crabronidae_Philanthus_triangulum,60
00725_Animalia_Arthropoda_Insecta_Hymenoptera_Crabronidae_Sphecius_speciosus,60
00726_Animalia_Arthropoda_Insecta_Hymenoptera_Crabronidae_Trypoxylon_politum,60
00727_Animalia_Arthropoda_Insecta_Hymenoptera_Cynipidae_Amphibolips_confluenta,60
00728_Animalia_Arthropoda_Insecta_Hymenoptera_Cynipidae_Amphibolips_quercusjuglans,60
00729_Animalia_Arthropoda_Insecta_Hymenoptera_Cynipidae_Amphibolips_quercuspomiformis,60
00730_Animalia_Arthropoda_Insecta_Hymenoptera_Cynipidae_Andricus_kingi,60
00731_Animalia_Arthropoda_Insecta_Hymenoptera_Cynipidae_Andricus_quercuscalifornicus,60
00732_Animalia_Arthropoda_Insecta_Hymenoptera_Cynipidae_Callirhytis_seminator,60
00733_Animalia_Arthropoda_Insecta_Hymenoptera_Cynipidae_Cynips_douglasii,60
00734_Animalia_Arthropoda_Insecta_Hymenoptera_Cynipidae_Diplolepis_polita,60
00735_Animalia_Arthropoda_Insecta_Hymenoptera_Cynipidae_Diplolepis_rosae,60
00736_Animalia_Arthropoda_Insecta_Hymenoptera_Diprionidae_Diprion_similis,60
00737_Animalia_Arthropoda_Insecta_Hymenoptera_Evaniidae_Evania_appendigaster,60
00738_Animalia_Arthropoda_Insecta_Hymenoptera_Formicidae_Anoplolepis_gracilipes,60
00739_Animalia_Arthropoda_Insecta_Hymenoptera_Formicidae_Atta_cephalotes,60
00740_Animalia_Arthropoda_Insecta_Hymenoptera_Formicidae_Atta_mexicana,60
00741_Animalia_Arthropoda_Insecta_Hymenoptera_Formicidae_Atta_texana,60
00742_Animalia_Arthropoda_Insecta_Hymenoptera_Formicidae_Camponotus_castaneus,60
00743_Animalia_Arthropoda_Insecta_Hymenoptera_Formicidae_Camponotus_floridanus,60
00744_Animalia_Arthropoda_Insecta_Hymenoptera_Formicidae_Camponotus_fulvopilosus,60
00745_Animalia_Arthropoda_Insecta_Hymenoptera_Formicidae_Camponotus_modoc,60
00746_Animalia_Arthropoda_Insecta_Hymenoptera_Formicidae_Camponotus_niveosetosus,60
